725128, "STATE COLLEGE [PENN STATE - SURFRAD]", PA, -5.0, 40.72, -77.93, 376.0 
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code),PresWth source,PresWth uncert (code) 
04/12/1997,15:00,976,1360,793.6821401074849,1,25,1134.7220693711226,1,28,46.23300190967234,1,25,187,1,25,0,1,28,187,1,25,766,1,45,10,E,9,10,A,7,6.0,A,7,6.0,A,7,100,A,7,969,E,9,0,A,7,0.0,A,7,3200,B,7,150,A,7,1.3,E,8,0.044,F,8,0.16,F,8,0,1,D,9,10,C,8
04/12/1997,16:00,799,1360,615.081536550366,1,25,1134.7220693711226,1,28,35.7055110325648,1,25,148,1,25,0,1,28,148,1,25,589,1,45,10,E,9,10,A,7,7.0,A,7,7.0,A,7,100,A,7,969,E,9,300,A,7,1.5,A,7,1200,B,7,120,A,7,1.3,E,8,0.044,F,8,0.16,F,8,0,1,D,9,10,C,8
04/12/1997,17:00,577,1360,403.088526932171,1,25,1134.7220693711226,1,28,23.211062511015825,1,25,120,1,25,0,1,28,120,1,25,441,1,45,10,E,9,10,A,7,7.0,A,7,7.0,A,7,100,A,7,969,E,9,240,A,7,3.1,A,7,3200,B,7,240,A,7,1.3,E,8,0.044,F,8,0.16,F,8,0,1,D,9,10,C,8
04/12/1997,18:00,326,1360,172.87334216256548,1,25,1134.7220693711226,1,28,9.655785793186567,1,25,61,1,25,0,1,28,61,1,25,206,1,45,10,B,8,10,B,8,8.4,B,8,8.0,B,8,97,A,7,969,E,9,240,B,8,3.4,B,8,7250,C,8,240,B,8,1.3,E,8,0.044,F,8,0.16,F,8,0,1,D,9,10,C,8
04/12/1997,19:00,74,1054,0.0,1,25,0.0,1,28,0.0,1,25,10,1,25,0,1,28,10,1,25,32,1,45,10,E,9,10,A,7,9.0,A,7,9.0,A,7,100,A,7,969,E,9,240,A,7,3.6,A,7,11300,B,7,240,A,7,1.3,E,8,0.044,F,8,0.16,F,8,0,1,D,9,10,C,8
04/12/1997,20:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,E,9,10,A,7,8.0,A,7,8.0,A,7,100,A,7,969,E,9,270,A,7,2.6,A,7,11300,B,7,240,A,7,1.2,E,8,0.044,F,8,0.16,F,8,0,1,D,9,10,C,8
04/12/1997,21:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,E,9,10,A,7,8.0,A,7,8.0,A,7,100,A,7,969,E,9,270,A,7,2.1,A,7,8000,B,7,180,A,7,1.2,E,8,0.044,F,8,0.16,F,8,0,1,D,9,10,C,8
04/12/1997,22:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,7.9,B,8,7.9,B,8,100,A,7,969,E,9,280,E,9,4.5,E,9,8366,C,8,0,B,8,1.2,E,8,0.044,F,8,0.16,F,8,0,1,D,9,10,C,8
04/12/1997,23:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,8.5,B,8,8.5,B,8,100,A,7,969,E,9,320,E,9,4.4,E,9,8733,C,8,0,B,8,1.2,E,8,0.044,F,8,0.16,F,8,0,1,D,9,10,C,8
04/12/1997,24:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,8.5,B,8,8.3,B,8,99,A,7,969,E,9,360,E,9,4.1,E,9,9100,C,8,0,B,8,1.2,E,8,0.044,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,01:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,8.8,B,8,8.5,B,8,98,A,7,969,E,9,40,E,9,4.0,E,9,9466,C,8,489,B,8,1.2,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,02:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,9.5,B,8,8.7,B,8,95,A,7,969,E,9,80,E,9,3.8,E,9,9833,C,8,1041,B,8,1.2,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,03:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,9.3,B,8,8.4,B,8,94,A,7,969,E,9,120,E,9,3.7,E,9,10200,C,8,1593,B,8,1.2,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,04:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,9.2,B,8,8.3,B,8,94,A,7,969,E,9,160,E,9,3.4,E,9,10566,C,8,2144,B,8,1.2,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,05:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,9.1,B,8,7.6,B,8,90,A,7,969,E,9,200,E,9,3.3,E,9,10933,C,8,2696,B,8,1.2,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,06:00,17,510,80.24235580842738,1,25,1134.0631749456759,1,28,4.243354761513672,1,25,0,1,25,0,1,28,0,1,25,0,1,45,10,E,9,9,A,7,9.0,A,7,7.0,A,7,87,A,7,969,E,9,260,A,7,4.1,A,7,11300,B,7,1500,A,7,1.2,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,07:00,222,1359,312.2747165584925,1,25,1134.0631749456759,1,28,17.86054116685449,1,25,42,1,25,22,1,28,38,1,25,68,1,45,10,E,9,9,A,7,8.0,A,7,5.0,A,7,81,A,7,969,E,9,280,A,7,7.2,A,7,11300,B,7,840,A,7,1.2,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,08:00,480,1359,533.8969048506253,1,25,1134.0631749456759,1,28,30.920680137100305,1,25,116,1,25,0,1,28,116,1,25,405,1,45,10,E,9,10,A,7,7.0,A,7,3.0,A,7,76,A,7,969,E,9,280,A,7,6.7,A,7,32200,B,7,840,A,7,1.1,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,09:00,716,1359,727.9793794579608,1,25,1134.0631749456759,1,28,42.360466601110375,1,25,184,1,25,0,1,28,184,1,25,689,1,45,10,E,9,10,A,7,6.0,A,7,1.0,A,7,70,A,7,969,E,9,270,A,7,8.2,A,7,32200,B,7,960,A,7,1.1,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,10:00,913,1359,881.078635997705,1,25,1134.0631749456759,1,28,51.384970221078106,1,25,242,1,25,0,1,28,242,1,25,949,1,45,10,E,9,10,A,7,6.0,A,7,1.0,A,7,70,A,7,969,E,9,260,A,7,7.2,A,7,32200,B,7,960,A,7,1.1,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,11:00,1057,1359,982.7125573230642,1,25,1134.0631749456759,1,28,57.37590340218969,1,25,285,1,25,0,1,28,285,1,25,1138,1,45,10,E,9,10,A,7,7.0,A,7,0.0,A,7,61,A,7,969,E,9,260,A,7,9.8,A,7,32200,B,7,1350,A,7,1.1,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,12:00,1139,1359,1025.948032638655,1,25,1134.0631749456759,1,28,59.92448091626511,1,25,311,1,25,0,1,28,311,1,25,1237,1,45,10,E,9,10,A,7,7.0,A,7,0.0,A,7,61,A,7,969,E,9,280,A,7,6.2,A,7,32200,B,7,1470,A,7,1.0,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,13:00,1153,1359,1007.8492394144354,1,25,1134.0631749456759,1,28,58.85762081762459,1,25,315,1,25,0,1,28,315,1,25,1252,1,45,10,E,9,10,A,7,7.0,A,7,0.0,A,7,61,A,7,969,E,9,270,A,7,9.3,A,7,32200,B,7,1470,A,7,1.0,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,14:00,1099,1359,929.6720732752352,1,25,1134.0631749456759,1,28,54.249363385980246,1,25,298,1,25,0,1,28,298,1,25,1189,1,45,10,B,8,10,B,8,7.1,B,8,0.0,B,8,61,A,7,969,E,9,280,B,8,8.8,B,8,32200,C,8,1215,B,8,1.0,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,15:00,979,1359,796.7801573028962,1,25,1134.0631749456759,1,28,46.41593570109046,1,25,262,1,25,0,1,28,262,1,25,1038,1,45,10,E,9,10,A,7,7.0,A,7,0.0,A,7,61,A,7,969,E,9,280,A,7,8.2,A,7,32200,B,7,960,A,7,1.0,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,16:00,802,1359,618.2920516943977,1,25,1134.0631749456759,1,28,35.8950667018147,1,25,210,1,25,0,1,28,210,1,25,803,1,45,10,E,9,10,A,7,6.0,A,7,3.0,A,7,81,A,7,969,E,9,270,A,7,7.7,A,7,32200,B,7,1020,A,7,0.9,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,17:00,581,1359,406.5191022389857,1,25,1134.0631749456759,1,28,23.41354109603492,1,25,145,1,25,0,1,28,145,1,25,520,1,45,10,E,9,10,A,7,5.0,A,7,2.0,A,7,81,A,7,969,E,9,260,A,7,6.2,A,7,32200,B,7,1800,A,7,0.9,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,18:00,330,1359,176.59042085375725,1,25,1134.0631749456759,1,28,9.874462609157888,1,25,74,1,25,0,1,28,74,1,25,247,1,45,10,E,9,10,A,7,4.0,A,7,-1.0,A,7,69,A,7,969,E,9,300,A,7,9.3,A,7,16100,B,7,990,A,7,0.9,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,19:00,77,1076,0.0,1,25,0.0,1,28,0.0,1,25,25,1,25,85,1,28,19,1,25,21,1,45,5,E,9,5,A,7,3.0,A,7,-1.0,A,7,74,A,7,969,E,9,280,A,7,5.1,A,7,32200,B,7,77777,A,7,0.9,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,20:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,E,9,9,A,7,3.0,A,7,-2.0,A,7,68,A,7,969,E,9,290,A,7,6.7,A,7,32200,B,7,990,A,7,0.8,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,21:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,E,9,10,A,7,2.0,A,7,-2.0,A,7,73,A,7,969,E,9,300,A,7,5.1,A,7,32200,B,7,1440,A,7,0.8,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,22:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,E,9,10,A,7,2.0,A,7,-2.0,A,7,73,A,7,969,E,9,290,A,7,6.7,A,7,32200,B,7,1440,A,7,0.8,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,23:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,9,B,8,2.1,B,8,-1.3,B,8,77,A,7,969,E,9,290,E,9,6.7,E,9,31042,C,8,4377,B,8,0.8,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/13/1997,24:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,8,B,8,1.7,B,8,-1.8,B,8,76,A,7,969,E,9,290,E,9,6.9,E,9,29885,C,8,7314,B,8,0.7,E,8,0.045,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,01:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,B,8,7,B,8,1.5,B,8,-1.7,B,8,78,A,7,969,E,9,290,E,9,6.9,E,9,28728,C,8,10251,B,8,0.7,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,02:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,B,8,5,B,8,1.8,B,8,-1.6,B,8,77,A,7,969,E,9,300,E,9,7.1,E,9,27571,C,8,13189,B,8,0.7,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,03:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,B,8,4,B,8,1.1,B,8,-2.0,B,8,78,A,7,969,E,9,290,E,9,7.1,E,9,26414,C,8,16126,B,8,0.7,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,04:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,B,8,3,B,8,0.5,B,8,-2.2,B,8,80,A,7,969,E,9,290,E,9,7.2,E,9,25257,C,8,19063,B,8,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,05:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,E,9,2,A,7,0.0,A,7,-3.0,A,7,78,A,7,969,E,9,290,E,9,7.3,E,9,24100,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,06:00,19,555,85.90317389465851,1,25,1133.4069269732242,1,28,4.571042133625355,1,25,0,1,25,0,1,28,0,1,25,0,1,45,0,E,9,0,A,7,0.0,A,7,-4.0,A,7,72,A,7,969,E,9,300,A,7,4.1,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,07:00,228,1359,317.71631142127086,1,25,1133.4069269732242,1,28,18.181414790837607,1,25,115,1,25,304,1,28,64,1,25,73,1,45,0,E,9,0,A,7,0.0,A,7,-3.0,A,7,78,A,7,969,E,9,300,A,7,3.6,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,08:00,486,1359,538.906604455941,1,25,1133.4069269732242,1,28,31.2162696147426,1,25,311,1,25,249,1,28,222,1,25,455,1,45,5,E,9,5,A,7,-1.0,A,7,-3.0,A,7,85,A,7,969,E,9,320,A,7,3.6,A,7,11300,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,09:00,721,1359,732.5314181303546,1,25,1133.4069269732242,1,28,42.62910381503582,1,25,552,1,25,811,1,28,120,1,25,194,1,45,0,E,9,0,A,7,4.0,A,7,-4.0,A,7,54,A,7,969,E,9,310,A,7,4.1,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,10:00,917,1359,885.1872686696131,1,25,1133.4069269732242,1,28,51.62747652049711,1,25,710,1,25,823,1,28,153,1,25,305,1,45,3,E,9,3,A,7,7.0,A,7,-5.0,A,7,40,A,7,969,E,9,340,A,7,2.6,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,11:00,1061,1359,986.4239649866973,1,25,1133.4069269732242,1,28,57.594996595655175,1,25,534,1,25,405,1,28,217,1,25,580,1,45,5,E,9,5,A,7,8.0,A,7,-5.0,A,7,37,A,7,969,E,9,340,A,7,4.6,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,12:00,1143,1359,1029.3360191785446,1,25,1133.4069269732242,1,28,60.124510052157234,1,25,725,1,25,612,1,28,209,1,25,712,1,45,5,E,9,5,A,7,9.0,A,7,-6.0,A,7,32,A,7,969,E,9,330,A,7,4.6,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,13:00,1157,1359,1011.009864638217,1,25,1133.4069269732242,1,28,59.044247633022565,1,25,791,1,25,529,1,28,339,1,25,1318,1,45,5,E,9,5,A,7,10.0,A,7,-5.0,A,7,33,A,7,969,E,9,300,A,7,6.2,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,14:00,1102,1359,932.7169247816919,1,25,1133.4069269732242,1,28,54.429164833135815,1,25,686,1,25,452,1,28,318,1,25,1078,1,45,5,E,9,5,A,7,10.0,A,7,-5.0,A,7,33,A,7,969,E,9,300,A,7,4.6,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,15:00,983,1359,799.8285356161662,1,25,1133.4069269732242,1,28,46.595942324157136,1,25,566,1,25,462,1,28,231,1,25,565,1,45,5,E,9,5,A,7,11.0,A,7,-4.0,A,7,33,A,7,969,E,9,300,A,7,5.7,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,16:00,806,1359,621.4623516513283,1,25,1133.4069269732242,1,28,36.082250993758976,1,25,443,1,25,364,1,28,227,1,25,482,1,45,5,E,9,5,A,7,10.0,A,7,-5.0,A,7,33,A,7,969,E,9,280,A,7,4.6,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,17:00,585,1359,409.9186270134205,1,25,1133.4069269732242,1,28,23.614190362517036,1,25,236,1,25,256,1,28,125,1,25,201,1,45,5,E,9,5,A,7,10.0,A,7,-6.0,A,7,30,A,7,969,E,9,320,A,7,5.1,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,18:00,334,1359,180.28604062584233,1,25,1133.4069269732242,1,28,10.091918161221855,1,25,148,1,25,266,1,28,83,1,25,103,1,45,3,E,9,3,A,7,10.0,A,7,-6.0,A,7,30,A,7,969,E,9,320,A,7,4.1,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,19:00,81,1098,0.0,1,25,0.0,1,28,0.0,1,25,30,1,25,76,1,28,24,1,25,31,1,45,0,E,9,0,A,7,8.0,A,7,-6.0,A,7,34,A,7,969,E,9,290,A,7,3.6,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,20:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,E,9,0,A,7,7.0,A,7,-6.0,A,7,37,A,7,969,E,9,290,A,7,3.1,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,21:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,E,9,0,A,7,6.0,A,7,-6.0,A,7,39,A,7,969,E,9,320,A,7,2.6,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,22:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,E,9,0,A,7,6.0,A,7,-8.0,A,7,33,A,7,969,E,9,330,A,7,3.6,A,7,32200,B,7,77777,A,7,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,23:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,5.4,B,8,-7.0,B,8,38,A,7,969,E,9,330,B,8,3.1,B,8,32200,C,8,77777,B,8,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/14/1997,24:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,4.3,B,8,-7.2,B,8,40,A,7,969,E,9,340,B,8,2.6,B,8,32200,C,8,77777,B,8,0.6,E,8,0.047,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,01:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,3.4,B,8,-6.8,B,8,44,A,7,969,E,9,340,B,8,2.1,B,8,32200,C,8,77777,B,8,0.6,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,02:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,2.9,B,8,-6.5,B,8,47,A,7,969,E,9,350,B,8,1.5,B,8,32200,C,8,77777,B,8,0.6,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,03:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,1.6,B,8,-6.5,B,8,51,A,7,969,E,9,350,B,8,1.0,B,8,32200,C,8,77777,B,8,0.6,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,04:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,0.3,B,8,-6.5,B,8,57,A,7,969,E,9,360,B,8,0.5,B,8,32200,C,8,77777,B,8,0.6,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,05:00,0,0,0.0,1,0,0.0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,E,9,0,A,7,-1.0,A,7,-7.0,A,7,60,A,7,969,E,9,0,A,7,0.0,A,7,32200,B,7,77777,A,7,0.6,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,06:00,22,577,91.51420248751633,1,25,1132.753512924586,1,28,4.89664354647276,1,25,0,1,25,0,1,28,0,1,25,0,1,45,0,B,8,0,B,8,-1.0,B,8,-6.2,B,8,64,A,7,969,E,9,0,B,8,0.0,B,8,32200,C,8,77777,B,8,0.6,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,07:00,235,1358,323.0833537310479,1,25,1132.753512924586,1,28,18.4979058238348,1,25,131,1,25,424,1,28,57,1,25,61,1,45,0,E,9,0,A,7,0.0,A,7,-5.0,A,7,66,A,7,969,E,9,0,A,7,0.0,A,7,32200,B,7,77777,A,7,0.6,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,08:00,492,1358,543.8366539626174,1,25,1132.753512924586,1,28,31.507164300809677,1,25,352,1,25,736,1,28,85,1,25,113,1,45,0,E,9,0,A,7,3.0,A,7,-4.0,A,7,58,A,7,969,E,9,0,A,7,0.0,A,7,32200,B,7,77777,A,7,0.6,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,09:00,726,1358,737.0016244961741,1,25,1132.753512924586,1,28,42.89291634922199,1,25,569,1,25,874,1,28,100,1,25,157,1,45,0,E,9,0,A,7,5.0,A,7,-6.0,A,7,42,A,7,969,E,9,0,A,7,0.0,A,7,32200,B,7,77777,A,7,0.6,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,10:00,922,1358,889.2144371963141,1,25,1132.753512924586,1,28,51.86517956367811,1,25,752,1,25,942,1,28,110,1,25,207,1,45,0,E,9,0,A,7,7.0,A,7,-5.0,A,7,40,A,7,969,E,9,0,A,7,0.0,A,7,32200,B,7,77777,A,7,0.6,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,11:00,1066,1358,990.0567272223149,1,25,1132.753512924586,1,28,57.80945259966393,1,25,886,1,25,976,1,28,118,1,25,273,1,45,0,E,9,0,A,7,9.0,A,7,-6.0,A,7,32,A,7,969,E,9,280,A,7,1.5,A,7,32200,B,7,77777,A,7,0.6,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,12:00,1147,1358,1032.6504133951594,1,25,1132.753512924586,1,28,60.32019983430473,1,25,962,1,25,991,1,28,123,1,25,339,1,45,0,E,9,0,A,7,10.0,A,7,-5.0,A,7,33,A,7,969,E,9,0,A,7,0.0,A,7,32200,B,7,77777,A,7,0.7,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,13:00,1161,1358,1014.103826308002,1,25,1132.753512924586,1,28,59.22694352450935,1,25,824,1,25,580,1,28,327,1,25,1256,1,45,3,E,9,3,A,7,13.0,A,7,-4.0,A,7,29,A,7,969,E,9,240,A,7,4.1,A,7,32200,B,7,77777,A,7,0.7,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,14:00,1106,1358,935.703433301161,1,25,1132.753512924586,1,28,54.60552585460391,1,25,891,1,25,845,1,28,201,1,25,569,1,45,3,B,8,3,B,8,13.6,B,8,-3.5,B,8,29,A,7,969,E,9,250,B,8,4.6,B,8,32200,C,8,77777,B,8,0.7,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,15:00,986,1358,802.8277074042554,1,25,1132.753512924586,1,28,46.77304716723256,1,25,754,1,25,801,1,28,170,1,25,381,1,45,3,E,9,3,A,7,14.0,A,7,-3.0,A,7,30,A,7,969,E,9,260,A,7,5.1,A,7,32200,B,7,77777,A,7,0.7,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,16:00,809,1358,624.5927766260031,1,25,1132.753512924586,1,28,36.26708385340169,1,25,580,1,25,751,1,28,131,1,25,234,1,45,2,E,9,2,A,7,14.0,A,7,-3.0,A,7,30,A,7,969,E,9,230,A,7,3.6,A,7,32200,B,7,77777,A,7,0.7,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
04/15/1997,17:00,588,1358,413.28723774447286,1,25,1132.753512924586,1,28,23.813018161397224,1,25,437,1,25,796,1,28,92,1,25,131,1,45,0,E,9,0,A,7,13.0,A,7,-6.0,A,7,25,A,7,969,E,9,300,A,7,1.5,A,7,32200,B,7,77777,A,7,0.8,E,8,0.048,F,8,0.16,F,8,0,1,D,9,10,C,8
